"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1968-02","1968","02","-17.6","","-29.1","","-23.4","","2.8","","-49.4","","0.0","","15.5","","15.5","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1968-03","1968","03","-7.4","","-21.7","","-14.6","","6.1","","-37.8","","0.0","","6.4","E","6.4","E","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1968-04","1968","04","-1.4","","-18.3","","-9.9","","11.7","","-31.7","","0.0","","18.0","","18.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1968-05","1968","05","7.7","","-2.6","","2.6","","20.6","","-13.9","","6.1","","3.8","","9.9","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1968-06","1968","06","17.7","","4.1","","10.9","","25.0","","-2.2","","36.3","","0.0","","36.3","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1968-07","1968","07","18.7","","6.1","","12.4","","24.4","S","1.1","S","25.4","","0.0","","25.4","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1968-08","1968","08","17.3","","5.3","","11.3","","25.0","S","-0.6","S","23.6","","0.0","","23.6","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1968-09","1968","09","10.2","","2.1","","6.2","","16.7","S","-5.0","","49.0","","0.0","","49.0","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1968-10","1968","10","2.8","","-2.4","","0.2","","9.4","","-8.3","","17.0","","9.4","","26.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1968-11","1968","11","-7.8","","-15.8","","-11.8","","1.7","","-37.8","","0.0","","30.2","","30.2","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1968-12","1968","12","-22.2","","-30.7","","-26.5","","-10.0","","-42.2","","0.0","","9.7","","9.7","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1969-01","1969","01","-29.7","","-37.9","","-33.8","","-16.1","","-46.1","","0.0","","10.4","","10.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1969-02","1969","02","-14.7","","-27.7","","-21.2","","-2.8","","-41.7","","0.0","","10.9","","10.9","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1969-03","1969","03","-10.1","","-24.9","","-17.5","","0.6","","-37.8","","0.0","","8.4","","8.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1969-04","1969","04","2.3","","-9.8","","-3.8","","11.1","","-30.0","","9.9","","7.1","","17.0","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1969-05","1969","05","9.1","","-2.4","","3.4","","16.7","","-10.0","","14.0","","1.5","","15.5","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1969-06","1969","06","14.5","","2.3","","8.4","","23.3","","-5.0","","7.4","","0.0","","7.4","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1969-07","1969","07","20.2","","7.7","","14.0","","27.8","","-0.6","","20.1","","0.0","","20.1","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1969-08","1969","08","16.9","","7.1","","12.0","","25.6","","2.8","","111.8","","0.0","","111.8","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1969-09","1969","09","8.9","","0.9","","4.9","","15.0","S","-5.6","","23.6","","0.0","","23.6","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1969-10","1969","10","3.4","","-4.4","","-0.5","","12.8","","-13.3","","4.3","","1.5","","5.8","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1969-11","1969","11","-9.8","","-18.6","","-14.2","","5.0","S","-36.7","","5.6","","19.3","","25.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1969-12","1969","12","-11.2","","-17.7","","-14.5","","-2.2","","-37.2","S","0.0","","20.3","","20.3","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1970-01","1970","01","-23.3","","-30.6","","-27.0","","-8.3","S","-43.9","","0.0","","12.4","","12.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1970-02","1970","02","-19.9","","-29.4","","-24.7","","-5.6","","-45.6","","0.0","","18.0","","18.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1970-03","1970","03","-11.2","","-25.4","","-18.3","","2.2","","-37.2","","0.0","","11.2","","11.2","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1970-04","1970","04","2.6","","-10.8","","-4.1","","12.8","","-30.6","","2.0","","6.1","","8.1","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1970-05","1970","05","10.1","","-2.4","","3.9","","21.1","","-11.1","","9.7","","17.8","","27.4","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1970-06","1970","06","19.2","","6.1","","12.7","","29.4","","-2.8","","12.2","","0.0","","12.2","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1970-07","1970","07","21.9","","9.4","","15.7","","28.3","","4.4","","37.1","","0.0","","37.1","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1970-08","1970","08","18.1","","7.6","","12.9","","26.1","","-1.1","","81.5","","0.0","","81.5","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1970-09","1970","09","9.4","","1.4","","5.4","","15.6","","-6.7","","37.8","","0.5","","38.4","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1970-10","1970","10","1.7","","-3.3","","-0.8","","7.2","","-11.7","","9.7","","36.1","","45.7","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1970-11","1970","11","-11.2","","-17.2","","-14.2","","7.2","","-37.2","","0.0","","19.6","","19.6","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1970-12","1970","12","-22.6","","-30.8","","-26.7","","-12.2","S","-43.9","","0.0","","29.2","","29.2","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1971-01","1971","01","","","","","","","","","","","","","","","","","","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1971-02","1971","02","","","","","","","","","","","","","","","","","","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1971-03","1971","03","","","","","","","","","","","","","","","","","","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1971-04","1971","04","","","","","","","","","","","","","","","","","","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1971-05","1971","05","","","","","","","","","","","","","","","","","","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1971-06","1971","06","","","","","","","","","","","","","","","","","","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1971-07","1971","07","","","","","","","","","","","","","","","","","","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1971-08","1971","08","","","","","","","","","","","","","","","","","","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1971-09","1971","09","","","","","","","","","","","","","","","","","","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1971-10","1971","10","","","","","","","","","","","","","","","","","","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1971-11","1971","11","","","","","","","","","","","","","","","","","","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1971-12","1971","12","","","","","","","","","","","","","","","","","","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1972-01","1972","01","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1972-02","1972","02","-24.7","","-36.6","","-30.7","","-8.3","","-44.4","S","0.0","","18.3","","18.3","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1972-03","1972","03","-10.8","","-23.8","","-17.3","","3.3","","-43.9","","0.0","","33.8","","33.8","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1972-04","1972","04","-4.3","","-18.1","","-11.2","","6.7","","-33.3","","0.0","","13.2","","13.2","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1972-05","1972","05","10.3","","-2.4","","4.0","","22.2","","-13.3","","5.6","","0.0","","5.6","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1972-06","1972","06","19.1","","5.9","","12.5","","28.9","","-2.2","","15.7","","0.0","","15.7","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1972-07","1972","07","21.7","","7.9","","14.8","","28.3","","3.3","S","20.6","","0.0","","20.6","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1972-08","1972","08","20.9","","7.4","","14.2","","28.3","","0.0","","14.2","","0.0","","14.2","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1972-09","1972","09","7.1","","-0.4","","3.4","","22.8","","-5.0","S","25.9","","2.3","","28.2","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1972-10","1972","10","-0.4","","-5.5","","-3.0","","5.6","","-25.6","","13.5","","32.5","","46.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1972-11","1972","11","-11.9","","-18.6","","-15.3","","-1.1","","-38.9","","0.0","","30.7","","30.7","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1972-12","1972","12","-23.2","","-31.6","","-27.4","","-5.6","","-45.0","","0.0","","16.8","","16.8","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1973-01","1973","01","-20.8","","-30.8","","-25.8","","-7.2","","-44.4","S","0.0","","20.3","","20.3","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1973-02","1973","02","-21.1","","-32.6","","-26.9","","-12.2","","-48.3","","0.0","","16.0","","16.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1973-03","1973","03","-10.3","","-24.4","","-17.4","","10.0","","-35.0","","0.0","","26.7","","26.7","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1973-04","1973","04","0.1","","-13.0","","-6.5","","10.0","","-27.2","","0.0","","15.7","","15.7","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1973-05","1973","05","17.3","","1.5","","9.4","","25.0","S","-5.6","","9.7","","0.0","","9.7","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1973-06","1973","06","20.7","","7.9","","14.3","","30.0","","2.8","","16.8","","0.0","","16.8","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1973-07","1973","07","23.8","","10.1","","17.0","","29.4","","3.9","","25.4","","0.0","","25.4","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1973-08","1973","08","19.1","","7.7","","13.4","","27.2","S","-0.6","","69.1","","0.0","","69.1","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1973-09","1973","09","13.3","","1.6","","7.5","","19.4","","-5.0","","18.0","","0.0","","18.0","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1973-10","1973","10","3.7","","-1.2","","1.3","","11.1","","-8.3","","21.6","","2.8","","24.4","","0","T","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1973-11","1973","11","-11.9","","-18.6","","-15.3","","-3.9","","-30.6","","0.0","","32.8","","32.8","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1973-12","1973","12","-20.7","","-30.9","","-25.8","","-7.8","","-40.6","","0.0","","19.8","","19.8","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1974-01","1974","01","-25.3","","-35.4","","-30.4","","-5.0","S","-48.3","","0.0","","16.5","","16.5","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1974-02","1974","02","-21.0","","-33.7","","-27.4","","-8.9","","-45.0","","0.0","","9.4","","9.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1974-03","1974","03","-15.8","","-31.4","","-23.6","","-4.4","","-42.8","","0.0","","14.0","","14.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1974-04","1974","04","-0.4","","-13.3","","-6.9","","10.0","","-33.3","","0.0","","5.6","","5.6","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1974-05","1974","05","9.0","","-2.9","","3.1","","21.7","","-18.9","","17.8","","5.6","","23.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1974-06","1974","06","19.4","","6.4","","12.9","","26.7","","-2.8","","51.3","","0.0","","51.3","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1974-07","1974","07","20.5","","9.5","","15.0","","26.1","","4.4","","65.3","","0.0","","65.3","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1974-08","1974","08","16.6","","6.8","","11.7","","28.3","","-2.8","","71.6","","0.0","","71.6","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1974-09","1974","09","8.3","","0.1","","4.2","","21.1","","-10.0","","31.0","","7.4","","38.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1974-10","1974","10","-2.2","","-9.3","","-5.8","","5.0","","-18.9","","8.9","","31.8","","40.6","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1974-11","1974","11","-7.3","","-15.3","","-11.3","","5.0","","-28.9","","0.0","","22.9","","22.9","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1974-12","1974","12","-15.6","","-25.3","","-20.5","","-0.6","","-37.2","","0.0","","51.8","","51.8","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1975-01","1975","01","-28.4","","-38.2","","-33.3","","-3.9","","-46.7","S","0.0","","19.1","","19.1","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1975-02","1975","02","-19.2","","-31.4","","-25.3","","4.4","","-45.0","","0.0","","7.4","","7.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1975-03","1975","03","-13.6","","-27.8","","-20.7","","-6.7","S","-36.1","S","0.0","","7.6","","7.6","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1975-04","1975","04","3.4","","-8.6","E","-2.6","E","12.8","","","M","6.6","","1.3","","7.9","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1975-05","1975","05","12.0","","-0.7","","5.7","","21.1","","-8.9","S","13.5","","2.0","","15.5","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1975-06","1975","06","21.1","","8.1","","14.6","","27.8","","1.1","","4.3","","0.0","","4.3","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1975-07","1975","07","23.4","","10.4","","16.9","","32.2","","3.9","","11.7","","0.0","","11.7","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1975-08","1975","08","18.7","","7.7","","13.2","","22.8","","2.2","S","90.9","","0.0","","90.9","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1975-09","1975","09","12.0","","3.6","","7.8","","20.0","","-2.8","","17.0","","5.3","","22.4","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1975-10","1975","10","0.7","","-4.7","","-2.0","","16.1","","-18.9","","11.7","","31.0","","42.7","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1975-11","1975","11","-13.2","","-20.9","","-17.1","","2.2","","-35.0","","0.0","","16.8","","16.8","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1975-12","1975","12","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1976-01","1976","01","-24.1","","-33.7","","-28.9","","-12.8","S","-42.2","S","0.0","","23.9","","23.9","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1976-02","1976","02","-20.5","","-32.0","","-26.3","","-3.9","","-42.8","S","0.0","","26.2","","26.2","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1976-03","1976","03","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1976-04","1976","04","","M","","M","","M","","M","","M","","M","0.0","","","M","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1976-05","1976","05","13.9","","1.3","","7.6","","21.7","","-7.8","","14.0","","0.0","","14.0","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1976-06","1976","06","17.9","","5.7","","11.8","","27.2","","0.0","","36.8","","0.0","","36.8","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1976-07","1976","07","21.9","","9.2","","15.6","","27.2","","3.9","","31.5","","0.0","","31.5","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1976-08","1976","08","20.3","","7.8","","14.1","","27.8","S","0.0","","29.2","","0.0","","29.2","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1976-09","1976","09","14.4","","2.8","","8.6","","20.0","","-2.2","S","33.0","","0.5","","33.5","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1976-10","1976","10","1.8","","-3.2","","-0.7","","8.3","S","-12.2","","4.8","","5.3","","10.2","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1976-11","1976","11","-6.3","","-13.7","","-10.0","","2.8","","-30.6","","0.0","","24.4","","24.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1976-12","1976","12","-21.2","","-30.7","","-26.0","","-1.1","","-43.3","","0.0","","20.3","","20.3","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1977-01","1977","01","-21.2","","-29.9","","-25.6","","-8.9","","-43.3","","0.0","","31.1","","31.1","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1977-02","1977","02","-11.9","","-20.4","","-16.2","","-6.1","S","-32.2","","0.0","","24.9","","24.9","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1977-03","1977","03","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1977-04","1977","04","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1977-05","1977","05","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1977-06","1977","06","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1977-07","1977","07","21.2","","8.1","","14.7","","26.7","","3.3","","37.3","","0.0","","37.3","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1977-08","1977","08","16.7","","5.8","","11.3","","23.9","","0.0","S","22.2","","0.0","","22.2","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1977-09","1977","09","13.0","","4.0","E","8.5","E","16.7","S","-2.2","","26.7","","0.0","","26.7","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1977-10","1977","10","3.2","E","-3.0","","0.1","E","10.0","","-10.0","","29.2","","12.2","","41.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1977-11","1977","11","-11.1","","-18.7","","-14.9","","5.0","","-35.6","","0.0","","43.0","","43.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1977-12","1977","12","-27.2","","-35.1","","-31.2","","-13.9","","-45.0","","0.0","","29.5","","29.5","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1978-01","1978","01","-21.1","","-29.9","","-25.5","","-9.4","","-40.6","","0.0","","11.3","","11.3","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1978-02","1978","02","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1978-03","1978","03","-10.9","","-26.2","","-18.6","","1.7","","-36.7","S","0.0","","16.7","","16.7","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1978-04","1978","04","-2.2","","-14.5","","-8.4","","9.4","","-32.2","","4.8","","29.1","","33.9","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1978-05","1978","05","9.2","","-2.7","","3.3","","19.4","","-15.6","","6.6","","2.8","","9.4","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1978-06","1978","06","17.6","","5.2","","11.4","","25.6","","-2.8","","10.5","","0.0","","10.5","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1978-07","1978","07","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1978-08","1978","08","17.5","","4.9","","11.2","","23.9","S","0.0","S","6.5","","0.0","","6.5","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1978-09","1978","09","10.7","","3.5","","7.1","","16.1","","-2.2","","33.6","","0.0","","33.6","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1978-10","1978","10","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1978-11","1978","11","-12.8","","-20.3","","-16.6","","-2.2","","-36.1","","0.0","","28.6","","28.6","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1978-12","1978","12","-20.3","","-28.8","","-24.6","","-11.1","S","-42.2","","0.0","","59.1","","59.1","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1979-01","1979","01","-20.4","E","-29.3","","-24.9","E","-8.9","S","-42.2","","0.0","","7.1","","7.1","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1979-02","1979","02","-29.0","","-42.2","","-35.6","","-17.8","","-47.8","","0.0","","1.5","","1.5","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1979-03","1979","03","-15.9","","-29.0","","-22.5","","4.4","","-37.8","S","0.0","","15.4","","15.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1979-04","1979","04","-3.5","","-14.9","E","-9.2","E","9.0","","-36.5","","0.0","","7.2","","7.2","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1979-05","1979","05","9.0","","-4.0","","2.5","","22.0","","-23.0","","5.6","","19.8","","25.4","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1979-06","1979","06","16.7","","3.3","","10.0","","30.0","","-3.0","S","2.5","","0.0","","2.5","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1979-07","1979","07","24.6","","11.4","","18.0","","30.0","","5.0","","46.8","","0.0","","46.8","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1979-08","1979","08","17.0","","7.5","","12.3","","28.0","","-0.5","S","43.7","","0.0","","43.7","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1979-09","1979","09","11.3","","2.0","","6.7","","18.0","S","-4.5","","6.9","","0.0","","6.9","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1979-10","1979","10","0.7","","-3.9","","-1.6","","9.5","","-14.0","","19.0","","30.0","","49.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1979-11","1979","11","-4.4","","-11.7","","-8.1","","3.0","","-20.0","","0.0","","36.0","","36.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1979-12","1979","12","-14.2","","-23.0","","-18.6","","-3.5","S","-39.0","","0.0","","18.0","","18.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1980-01","1980","01","-23.2","","-32.0","","-27.6","","-9.5","S","-45.0","","0.0","","27.0","","27.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1980-02","1980","02","-13.9","","-26.7","","-20.3","","0.0","","-42.5","","0.0","","9.0","","9.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1980-03","1980","03","-10.0","","-25.1","","-17.6","","7.0","","-39.0","","0.0","","2.0","","2.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1980-04","1980","04","5.8","","-8.6","","-1.4","","21.0","","-32.0","","2.0","","0.0","","2.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1980-05","1980","05","12.5","","0.9","","6.7","","21.5","","-7.5","","62.5","","0.4","","62.9","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1980-06","1980","06","18.5","","6.0","","12.3","","27.0","","-1.5","","12.3","","0.0","","12.3","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1980-07","1980","07","20.9","","8.5","","14.7","","28.0","","2.0","","17.8","","0.0","","17.8","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1980-08","1980","08","19.6","","8.3","","14.0","","25.5","S","-0.5","","25.2","","0.0","","25.2","","0","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1980-09","1980","09","8.8","","0.6","","4.7","","19.0","","-9.0","","13.6","","6.0","","19.6","","5","","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1980-10","1980","10","4.0","","-0.8","","1.6","","11.0","","-9.0","","17.0","","6.0","","23.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1980-11","1980","11","-8.6","","-16.3","","-12.5","","-0.5","S","-37.0","","0.0","","28.0","","28.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1980-12","1980","12","-26.6","","-35.1","","-30.9","","-12.0","","-43.0","S","0.0","","7.0","","7.0","","","M","","","",""
"-114.25","62.67","YELLOWKNIFE HYDRO","2204200","1981-01","1981","01","-11.6","","-20.5","","-16.1","","1.5","","-39.0","","0.0","","13.0","","13.0","","","M","","","",""
